,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW)
4385,45,17,0,Sunny,26.95000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,17.52412033,40,887.5,46.79999924,630.5001221,257
4386,45,17,15,Sunny,26.40000153,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,13.59112072,38,897,44.19999695,641.5501099,255.4499969
4387,45,17,30,Sunny,25.85000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,9.865120888,36,906,41.59999847,651.9501343,254.0500183
4388,45,17,45,Sunny,25.30000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,6.346120834,34,914.5,36.39999771,661.0501099,253.4500122
4389,45,18,0,Sunny,24.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,3.034120798,32,922.5,31.19999886,668.8500977,253.6500092
4390,45,18,15,Sunny,24.20000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,65,0,0,0.136121035,28,929.5,26,675.3500977,254.1500244
4391,45,18,30,Sunny,23.64999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,60,2.75999999,24,6.391120911,60,944.5,20.79999924,680.5501099,263.9500122
4392,45,18,45,Sunny,23.10000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,55,2.529999971,22,10.16212082,84,965.5,15.59999943,684.4501343,281.0500183
4393,45,19,0,Sunny,22.55000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,45,2.069999933,18,14.14012146,82,986,10.39999962,687.0501099,298.9500122
4394,45,19,15,Sunny,22,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,18.53212357,78,1005.5,5.199999809,688.3500977,317.1500244
4395,45,19,30,Sunny,22,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,23.1311245,76,1024.5,0,688.3500977,336.1500244
4396,45,19,45,Sunny,21.45000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,27.73012543,76,1043.5,0,688.3500977,355.1500244
4397,45,20,0,Sunny,21.45000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,32.32912827,76,1062.5,0,688.3500977,374.1500244
4398,45,20,15,Sunny,20.89999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.67312813,16,1066.5,0,688.3500977,378.1500244
4399,45,20,30,Sunny,20.89999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.01712799,16,1070.5,0,688.3500977,382.1500244
4400,45,20,45,Sunny,20.35000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.36112785,16,1074.5,0,688.3500977,386.1500244
4401,45,21,0,Sunny,20.35000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.70512772,16,1078.5,0,688.3500977,390.1500244
4402,45,21,15,Sunny,19.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.04912758,16,1082.5,0,688.3500977,394.1500244
4403,45,21,30,Sunny,19.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.39312744,16,1086.5,0,688.3500977,398.1500244
4404,45,21,45,Sunny,19.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,20.7371273,16,1090.5,0,688.3500977,402.1500244
4405,45,22,0,Sunny,19.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.08112717,16,1094.5,0,688.3500977,406.1500244
4406,45,22,15,Sunny,18.70000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.42512703,16,1098.5,0,688.3500977,410.1500244
4407,45,22,30,Sunny,18.70000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.76912689,16,1102.5,0,688.3500977,414.1500244
4408,45,22,45,Sunny,18.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.11312675,16,1106.5,0,688.3500977,418.1500244
4409,45,23,0,Sunny,18.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.45712662,16,1110.5,0,688.3500977,422.1500244
4410,45,23,15,Sunny,17.60000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.80112648,16,1114.5,0,688.3500977,426.1500244
4411,45,23,30,Sunny,17.05000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.145126343,16,1118.5,0,688.3500977,430.1500244
4412,45,23,45,Sunny,17.05000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,7.489126205,16,1122.5,0,688.3500977,434.1500244
4413,45,24,0,Sunny,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,5.833126068,16,1126.5,0,688.3500977,438.1500244
4414,46,0,15,Cloudy,15,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.177125931,16,4,0,0,4
4415,46,0,30,Cloudy,14.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.521125793,16,8,0,0,8
4416,46,0,45,Cloudy,14.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.120125771,76,27,0,0,27
4417,46,1,0,Cloudy,14,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,11.71912479,76,46,0,0,46
4418,46,1,15,Cloudy,14,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.31812477,76,65,0,0,65
4419,46,1,30,Cloudy,13.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,20.9171257,76,84,0,0,84
4420,46,1,45,Cloudy,13.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,25.51612663,76,103,0,0,103
4421,46,2,0,Cloudy,13,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.11512756,76,122,0,0,122
4422,46,2,15,Cloudy,13,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,28.45912743,16,126,0,0,126
4423,46,2,30,Cloudy,12.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,26.80312729,16,130,0,0,130
4424,46,2,45,Cloudy,12.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.14712715,16,134,0,0,134
4425,46,3,0,Cloudy,12,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,23.49112701,16,138,0,0,138
4426,46,3,15,Cloudy,12,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.83512688,16,142,0,0,142
4427,46,3,30,Cloudy,11.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,20.17912674,16,146,0,0,146
4428,46,3,45,Cloudy,11.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,18.5231266,16,150,0,0,150
4429,46,4,0,Cloudy,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,16.86712646,16,154,0,0,154
4430,46,4,15,Cloudy,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.21112633,16,158,0,0,158
4431,46,4,30,Cloudy,10.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,13.55512619,16,162,0,0,162
4432,46,4,45,Cloudy,10.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.89912605,16,166,0,0,166
4433,46,5,0,Cloudy,10,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.24312592,16,170,0,0,170
4434,46,5,15,Cloudy,10,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,8.587125778,16,174,0,0,174
4435,46,5,30,Cloudy,9.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.931125641,16,178,0,0,178
4436,46,5,45,Cloudy,10,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,5.275125504,16,182,0,0,182
4437,46,6,0,Cloudy,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,3.619125366,16,186,0,0,186
4438,46,6,15,Cloudy,12,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,1.963125348,16,190,1,0.25,189.75
4439,46,6,30,Cloudy,13,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,6.562125206,76,209,2,0.75,208.25
4440,46,6,45,Cloudy,14,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,11.16112423,76,228,3,1.5,226.5
4441,46,7,0,Cloudy,14.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,15.76012421,76,247,4,2.5,244.5
4442,46,7,15,Cloudy,15,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,45,2.069999933,18,20.35912514,76,266,5,3.75,262.25
4443,46,7,30,Cloudy,15.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,50,2.299999952,20,24.75112534,78,285.5,6,5.25,280.25
4444,46,7,45,Cloudy,16,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,28.93612671,80,305.5,7,7,298.5
4445,46,8,0,Cloudy,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,26.65912628,22,311,8,9,302
4446,46,8,15,Cloudy,17,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,23.9681263,26,317.5,9,11.25,306.25
4447,46,8,30,Cloudy,17.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,75,3.449999809,30,21.07012558,28,324.5,9.5,13.625,310.875
4448,46,8,45,Cloudy,18,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,17.96512604,30,332,10,16.125,315.875
4449,46,9,0,Cloudy,18.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,14.65312576,32,340,10.5,18.75,321.25
4450,46,9,15,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,10.92712593,36,349,11,21.5,327.5
4451,46,9,30,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,6.99412632,38,358.5,11.5,24.375,334.125
4452,46,9,45,Cloudy,20,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,2.854126453,40,368.5,12,27.375,341.125
4453,46,10,0,Cloudy,20.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,4.969126225,100,393.5,12.5,30.5,363
4454,46,10,15,Cloudy,21,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,7.084125996,100,418.5,13,33.75,384.75
4455,46,10,30,Cloudy,21.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,9.19912529,100,443.5,13.5,37.125,406.375
4456,46,10,45,Cloudy,22,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,11.31412506,100,468.5,14,40.625,427.875
4457,46,11,0,Cloudy,22.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.42912674,100,493.5,14,44.125,449.375
4458,46,11,15,Cloudy,23,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,15.54412842,100,518.5,14,47.625,470.875
4459,46,11,30,Cloudy,23.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,17.6591301,100,543.5,14,51.125,492.375
4460,46,11,45,Cloudy,24,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,19.77413177,100,568.5,14,54.625,513.875
4461,46,12,0,Cloudy,24.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,21.88913345,100,593.5,14,58.125,535.375
4462,46,12,15,Cloudy,25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,24.21113396,98,618,14,61.625,556.375
4463,46,12,30,Cloudy,25.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,85,3.910000086,34,26.74013519,96,642,14,65.125,576.875
4464,46,12,45,Cloudy,26,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,29.47613525,94,665.5,14,68.625,596.875
4465,46,13,0,Cloudy,26.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,26.16413498,32,673.5,14,72.125,601.375
4466,46,13,15,Cloudy,27,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,22.8521347,32,681.5,14,75.625,605.875
4467,46,13,30,Cloudy,27.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,19.3331337,34,690,14,79.125,610.875
4468,46,13,45,Cloudy,28,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,15.60713387,36,699,14,82.625,616.375
4469,46,14,0,Cloudy,28,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,11.67413425,38,708.5,14,86.125,622.375
4470,46,14,15,Cloudy,28,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,7.534134388,40,718.5,14,89.625,628.875
4471,46,14,30,Cloudy,28,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,3.394134521,40,728.5,14,93.125,635.375
4472,46,14,45,Cloudy,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,100,0,0,-0.745865345,40,738.5,13.5,96.5,642
4473,46,15,0,Cloudy,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,5.509134293,60,753.5,13,99.75,653.75
4474,46,15,15,Cloudy,27,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,7.624134541,100,778.5,12.5,102.875,675.625
4475,46,15,30,Cloudy,27,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,9.739133835,100,803.5,12,105.875,697.625
4476,46,15,45,Cloudy,26.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,11.85413361,100,828.5,11.5,108.75,719.75
4477,46,16,0,Cloudy,26.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.96913528,100,853.5,11,111.5,742
4478,46,16,15,Cloudy,26,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,16.08413696,100,878.5,10.5,114.125,764.375
4479,46,16,30,Cloudy,25.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,18.19913864,100,903.5,10,116.625,786.875
4480,46,16,45,Cloudy,25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,20.31414032,100,928.5,9.5,119,809.5
4481,46,17,0,Cloudy,24.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,22.429142,100,953.5,9,121.25,832.25
4482,46,17,15,Cloudy,24,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,24.7511425,98,978,8.5,123.375,854.625
4483,46,17,30,Cloudy,23.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,85,3.910000086,34,27.28014374,96,1002,8,125.375,876.625
4484,46,17,45,Cloudy,23,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,30.0161438,94,1025.5,7,127.125,898.375
4485,46,18,0,Cloudy,22.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,26.70414352,32,1033.5,6,128.625,904.875
4486,46,18,15,Cloudy,22,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,23.80614471,28,1040.5,5,129.875,910.625
4487,46,18,30,Cloudy,21.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,60,2.75999999,24,21.11514473,26,1047,4,130.875,916.125
4488,46,18,45,Cloudy,21,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,18.63114548,24,1053,3,131.625,921.375
4489,46,19,0,Cloudy,20.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,16.35414505,22,1058.5,2,132.125,926.375
4490,46,19,15,Cloudy,20,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.49114513,18,1063,1,132.375,930.625
4491,46,19,30,Cloudy,20,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.835145,16,1067,0,132.375,934.625
4492,46,19,45,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.17914486,16,1071,0,132.375,938.625
4493,46,20,0,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.523144722,16,1075,0,132.375,942.625
4494,46,20,15,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,7.867144585,16,1079,0,132.375,946.625
4495,46,20,30,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.211144447,16,1083,0,132.375,950.625
4496,46,20,45,Cloudy,18.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.55514431,16,1087,0,132.375,954.625
4497,46,21,0,Cloudy,18.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.899144173,16,1091,0,132.375,958.625
4498,46,21,15,Cloudy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.49814415,76,1110,0,132.375,977.625
4499,46,21,30,Cloudy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,12.09714413,76,1129,0,132.375,996.625
4500,46,21,45,Cloudy,17.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.6961441,76,1148,0,132.375,1015.625
4501,46,22,0,Cloudy,17.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,21.29514503,76,1167,0,132.375,1034.625
4502,46,22,15,Cloudy,17,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,25.89414597,76,1186,0,132.375,1053.625
4503,46,22,30,Cloudy,17,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.4931469,76,1205,0,132.375,1072.625
4504,46,22,45,Cloudy,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,28.83714676,16,1209,0,132.375,1076.625
4505,46,23,0,Cloudy,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.18114662,16,1213,0,132.375,1080.625
4506,46,23,15,Cloudy,16,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.52514648,16,1217,0,132.375,1084.625
4507,46,23,30,Cloudy,15.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,23.86914635,16,1221,0,132.375,1088.625
4508,46,23,45,Cloudy,15.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.21314621,16,1225,0,132.375,1092.625
4509,46,24,0,Cloudy,15,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,20.55714607,16,1229,0,132.375,1096.625
4510,47,0,15,Rainy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,18.90114594,16,4,0,0,4
4511,47,0,30,Rainy,13.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.2451458,16,8,0,0,8
4512,47,0,45,Rainy,13.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.58914566,16,12,0,0,12
4513,47,1,0,Rainy,12.59999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,13.93314552,16,16,0,0,16
4514,47,1,15,Rainy,12.59999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.27714539,16,20,0,0,20
4515,47,1,30,Rainy,12.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.62114525,16,24,0,0,24
4516,47,1,45,Rainy,12.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,8.965145111,16,28,0,0,28
4517,47,2,0,Rainy,11.69999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,7.309144974,16,32,0,0,32
4518,47,2,15,Rainy,11.69999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,5.653144836,16,36,0,0,36
4519,47,2,30,Rainy,11.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,3.997144699,16,40,0,0,40
4520,47,2,45,Rainy,11.25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.341144562,16,44,0,0,44
4521,47,3,0,Rainy,10.79999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,6.940144539,76,63,0,0,63
4522,47,3,15,Rainy,10.79999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,11.53914356,76,82,0,0,82
4523,47,3,30,Rainy,10.34999943,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.13814354,76,101,0,0,101
4524,47,3,45,Rainy,10.34999943,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,20.73714447,76,120,0,0,120
4525,47,4,0,Rainy,9.899999619,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,25.3361454,76,139,0,0,139
4526,47,4,15,Rainy,9.899999619,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.93514633,76,158,0,0,158
4527,47,4,30,Rainy,9.449999809,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,28.27914619,16,162,0,0,162
4528,47,4,45,Rainy,9.449999809,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,26.62314606,16,166,0,0,166
4529,47,5,0,Rainy,9,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.96714592,16,170,0,0,170
4530,47,5,15,Rainy,9,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,23.31114578,16,174,0,0,174
4531,47,5,30,Rainy,8.550000191,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.65514565,16,178,0,0,178
4532,47,5,45,Rainy,9,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.99914551,16,182,0,0,182
4533,47,6,0,Rainy,9.899999619,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,18.34314537,16,186,0,0,186
4534,47,6,15,Rainy,10.79999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,16.68714523,16,190,0.600000024,0.150000006,189.8500061
4535,47,6,30,Rainy,11.69999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.0311451,16,194,1.200000048,0.450000018,193.5500031
4536,47,6,45,Rainy,12.59999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,13.37514496,16,198,1.800000072,0.900000036,197.1000061
4537,47,7,0,Rainy,13.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.71914482,16,202,2.400000095,1.5,200.5
4538,47,7,15,Rainy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,10.06314468,16,206,3,2.25,203.75
4539,47,7,30,Rainy,13.94999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,50,2.299999952,20,8.200144768,18,210.5,3.600000143,3.150000095,207.3500061
4540,47,7,45,Rainy,14.39999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,6.130145073,20,215.5,4.200000286,4.200000286,211.3000031
4541,47,8,0,Rainy,14.84999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,3.853145123,22,221,4.800000191,5.400000572,215.6000061
4542,47,8,15,Rainy,15.29999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,70,0,0,1.162145376,26,227.5,5.400000095,6.750000477,220.75
4543,47,8,30,Rainy,15.75,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,75,3.449999809,30,7.417144775,60,242.5,5.700000286,8.175000191,234.3249969
4544,47,8,45,Rainy,16.19999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,80,3.680000067,32,10.56714535,90,265,6,9.675000191,255.3250122
4545,47,9,0,Rainy,16.64999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,13.51014519,92,288,6.300000191,11.25,276.75
4546,47,9,15,Rainy,17.10000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,16.03914642,96,312,6.600000381,12.89999962,299.1000061
4547,47,9,30,Rainy,17.54999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,18.36114693,98,336.5,6.900000095,14.625,321.875
4548,47,9,45,Rainy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,20.47614861,100,361.5,7.200000286,16.42499924,345.0750122
4549,47,10,0,Rainy,18.44999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,22.59115028,100,386.5,7.500000477,18.29999924,368.2000122
4550,47,10,15,Rainy,18.89999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,24.70615196,100,411.5,7.800000191,20.25,391.25
4551,47,10,30,Rainy,19.35000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,26.82115364,100,436.5,8.100000381,22.27499962,414.2250061
4552,47,10,45,Rainy,19.79999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,28.93615341,100,461.5,8.400000572,24.375,437.125
4553,47,11,0,Rainy,20.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,24.79615402,40,471.5,8.400000572,26.47500038,445.0249939
4554,47,11,15,Rainy,20.69999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,20.65615463,40,481.5,8.400000572,28.57500076,452.9249878
4555,47,11,30,Rainy,21.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,16.51615524,40,491.5,8.400000572,30.67500114,460.8249817
4556,47,11,45,Rainy,21.59999847,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,12.37615585,40,501.5,8.400000572,32.77500153,468.7249756
